Actual,Image,Count,Mean,Max,Std
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_731.jpg,7,0.2740047,0.30855334,0.025627455
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_540.jpg,5,0.3055731,0.3584403,0.02752215
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_269.jpg,8,0.28794816,0.36569715,0.042361777
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_565.jpg,7,0.27194136,0.320996,0.0343732
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_573.jpg,10,0.29575902,0.46252045,0.0636494
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_686.jpg,7,0.372499,0.5496115,0.09251431
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_516.jpg,7,0.27818584,0.35925484,0.04111132
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_147.jpg,6,0.2718469,0.31728217,0.024425153
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_654.jpg,11,0.29744908,0.37880751,0.05094325
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_505.jpg,7,0.26878536,0.31486413,0.025311133
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_609.jpg,3,0.2738933,0.30080777,0.02430386
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_567.jpg,7,0.26427597,0.29655966,0.025869222
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_033.jpg,3,0.32015786,0.3992173,0.06670873
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_245.jpg,4,0.2598506,0.28265992,0.015782868
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_566.jpg,7,0.30136102,0.48281696,0.07751534
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_044.jpg,3,0.25544682,0.27628043,0.017850598
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_449.jpg,10,0.27604383,0.3330065,0.024796689
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_760.jpg,12,0.30168676,0.35699105,0.03531362
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_663.jpg,10,0.30889264,0.49340922,0.07739964
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_714.jpg,8,0.2842877,0.3334192,0.023833018
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_698.jpg,11,0.29391733,0.5252502,0.07592641
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_749.jpg,13,0.30587468,0.37782633,0.040613834
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_060.jpg,2,0.2601991,0.27574304,0.015543945
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_536.jpg,5,0.28791708,0.3897863,0.05909673
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_483.jpg,10,0.3000316,0.45737123,0.05950752
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_328.jpg,12,0.31177846,0.4591275,0.054927107
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_169.jpg,2,0.23717457,0.24433278,0.0071581975
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_209.jpg,7,0.28500393,0.36156368,0.0384755
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_285.jpg,5,0.2752706,0.34146735,0.042613197
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_733.jpg,13,0.28481194,0.41729063,0.050177507
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_383.jpg,7,0.29113555,0.31972343,0.024357587
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_691.jpg,12,0.289152,0.50017875,0.06740635
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_386.jpg,6,0.39062142,0.5366456,0.08374902
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_594.jpg,5,0.30878574,0.467609,0.08269359
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_605.jpg,8,0.2994315,0.35715532,0.031666435
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_039.jpg,2,0.44507152,0.4490228,0.003951296
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_261.jpg,6,0.2888303,0.33310124,0.03388323
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_439.jpg,7,0.29515147,0.47665626,0.07667086
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_712.jpg,8,0.27323377,0.33060974,0.024274437
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_121.jpg,7,0.27208042,0.31105718,0.023982732
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_555.jpg,8,0.31511217,0.4330976,0.059988055
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_739.jpg,7,0.27594447,0.3002707,0.016053624
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_582.jpg,8,0.26255515,0.28197703,0.014085509
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_532.jpg,3,0.27979645,0.32416818,0.031944662
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_196.jpg,4,0.25920835,0.26731902,0.0065389243
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_740.jpg,6,0.2789903,0.31374535,0.032677285
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_271.jpg,8,0.26776445,0.3103401,0.019972092
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_130.jpg,3,0.26806203,0.28795478,0.01631803
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_139 - Copy.jpg,10,0.29696363,0.39941645,0.055686492
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_590.jpg,9,0.28428861,0.33052054,0.02762017
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_360.jpg,9,0.2688957,0.37660652,0.046006296
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_310.jpg,5,0.26316184,0.27428937,0.008199749
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_208.jpg,2,0.28997853,0.3076989,0.017720371
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_336.jpg,8,0.27157727,0.3325078,0.031939764
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_705.jpg,14,0.29830167,0.43127865,0.051910345
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_435.jpg,6,0.28918198,0.38919613,0.04941178
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_694.jpg,12,0.28650704,0.3453353,0.024590692
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_659.jpg,6,0.29504746,0.3560149,0.03253532
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_737.jpg,8,0.3110628,0.46429253,0.06381261
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_636.jpg,11,0.2909078,0.40865204,0.04769572
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_105.jpg,7,0.2822663,0.3216108,0.02491819
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_160.jpg,7,0.288434,0.35363925,0.03517678
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_314.jpg,8,0.3210015,0.43558067,0.05606634
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_004.jpg,2,0.2805493,0.30054623,0.019996941
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_641.jpg,12,0.30778375,0.5277798,0.08759697
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_316.jpg,7,0.30352727,0.4224872,0.06832508
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_387.jpg,8,0.26355517,0.34325442,0.03186707
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_025 - Copy.jpg,3,0.33673796,0.38877088,0.038497016
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_056.jpg,2,0.26988274,0.30832982,0.038447075
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_715.jpg,9,0.28647438,0.35276768,0.030254431
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_761.jpg,4,0.333229,0.43865705,0.06430536
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_300.jpg,9,0.27421764,0.44283056,0.06322216
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_354.jpg,5,0.28165334,0.3335864,0.03964612
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_213.jpg,7,0.27386406,0.32997364,0.023362339
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_024.jpg,4,0.35965353,0.37110752,0.014670049
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_389.jpg,7,0.30341738,0.56827164,0.10938482
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_467.jpg,8,0.29553786,0.35399544,0.0317985
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_099.jpg,8,0.26551762,0.31196746,0.025648255
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_045 - Copy.jpg,2,0.28234702,0.3039953,0.021648303
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_547.jpg,10,0.30057478,0.38859582,0.051685087
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_468.jpg,10,0.33856684,0.46677798,0.06814807
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_646.jpg,8,0.31378958,0.52901196,0.089700505
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_303.jpg,5,0.2816053,0.40117407,0.060471863
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_085.jpg,6,0.30331495,0.3424125,0.034581203
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_076.jpg,3,0.26888612,0.314941,0.035904907
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_349.jpg,8,0.32899517,0.48471236,0.07566623
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_545.jpg,13,0.29216003,0.35126054,0.03568663
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_612.jpg,9,0.28813124,0.37423724,0.051721536
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_522.jpg,5,0.3030569,0.331636,0.024191014
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_198.jpg,5,0.26581997,0.31341106,0.02970224
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_127.jpg,10,0.28065467,0.33575505,0.023798466
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_088.jpg,9,0.2660154,0.32859623,0.028842533
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_713.jpg,9,0.26911283,0.31805384,0.028783988
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_335.jpg,8,0.25186536,0.27558494,0.011443496
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_717.jpg,9,0.29740766,0.39573532,0.04158013
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_321.jpg,8,0.2931462,0.37828815,0.04693832
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_229.jpg,3,0.28934792,0.3012201,0.009763118
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_144.jpg,11,0.29796407,0.4026243,0.053304713
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_103.jpg,5,0.30521244,0.3538742,0.03424708
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_711.jpg,7,0.3206266,0.4834562,0.08723188
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_017 - Copy.jpg,4,0.27352366,0.32136577,0.029688684
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_082.jpg,4,0.31191084,0.4446145,0.07991549
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_260.jpg,8,0.26543635,0.29821235,0.01817892
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_746.jpg,9,0.31728804,0.5288742,0.09248731
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_623.jpg,7,0.26681086,0.32508028,0.030861543
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_306.jpg,3,0.27531254,0.321706,0.03505469
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_697.jpg,10,0.3206005,0.40101302,0.04874259
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_553.jpg,7,0.27066258,0.32519758,0.029049395
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_380.jpg,16,0.29329804,0.56702167,0.07673208
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_452.jpg,8,0.2774179,0.386414,0.04375642
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_279.jpg,6,0.26534402,0.304004,0.018682405
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_456.jpg,10,0.27497047,0.3503767,0.03562123
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_236.jpg,10,0.2666357,0.36875886,0.039240826
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_166.jpg,5,0.2652426,0.28693894,0.012658049
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_539.jpg,7,0.29449096,0.44100904,0.067066975
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_548.jpg,15,0.2897937,0.4938076,0.05960999
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_702.jpg,8,0.28652194,0.473393,0.0733595
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_523.jpg,7,0.29904643,0.49286532,0.083929874
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_167.jpg,3,0.25108346,0.26307923,0.008505032
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_498.jpg,8,0.31499252,0.48796803,0.07767277
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_678.jpg,9,0.29081863,0.36038187,0.04100332
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_513.jpg,6,0.35063925,0.48976326,0.08308988
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_482.jpg,10,0.27815175,0.3266668,0.03409561
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_365.jpg,10,0.29324174,0.39445657,0.043312866
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_293.jpg,3,0.28158948,0.30268952,0.02439793
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_433.jpg,10,0.27230316,0.30370405,0.025320962
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_695.jpg,9,0.26671132,0.32754472,0.025044598
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_531.jpg,8,0.31380135,0.40050942,0.052839495
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_544.jpg,9,0.27361524,0.32163367,0.025711527
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_732.jpg,8,0.2833777,0.3960031,0.051986136
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_558.jpg,5,0.26784584,0.30196825,0.024833139
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_442.jpg,7,0.27313063,0.335474,0.03128722
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_437.jpg,8,0.3039205,0.38601613,0.047796436
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_021.jpg,2,0.29203796,0.30132115,0.0092832
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_474.jpg,7,0.27177283,0.33404833,0.033729326
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_177.jpg,4,0.30661643,0.36189866,0.04873711
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_095.jpg,8,0.26001674,0.32333398,0.029236292
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_195.jpg,6,0.26571798,0.34230608,0.035958514
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_101.jpg,6,0.27590832,0.3619098,0.046081737
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_604.jpg,12,0.33061722,0.48187912,0.07421541
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_700.jpg,9,0.2957654,0.38846156,0.04117807
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_148.jpg,4,0.2576179,0.27030435,0.0147434175
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_376.jpg,7,0.27895904,0.31290424,0.022851637
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_617.jpg,9,0.30591506,0.4577478,0.0720278
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_058.jpg,4,0.3044513,0.3717668,0.03931174
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_152 - Copy.jpg,7,0.28689194,0.3913983,0.04521851
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_344.jpg,7,0.27741218,0.31910843,0.024117617
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_047.jpg,3,0.27498806,0.31453335,0.031767398
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_450.jpg,7,0.34327796,0.5013206,0.08606861
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_111 - Copy.jpg,4,0.2865589,0.335971,0.030546557
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_575.jpg,3,0.30299905,0.35067913,0.035520703
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_499.jpg,10,0.27195072,0.42258987,0.056773443
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_035.jpg,3,0.3048137,0.41525036,0.078129396
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_031.jpg,3,0.3466107,0.41604823,0.059613857
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_463.jpg,8,0.3064475,0.46786362,0.065387234
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_268.jpg,6,0.271231,0.32015932,0.02461124
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_275.jpg,6,0.28779557,0.31800422,0.027256938
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_720.jpg,8,0.31961137,0.5507933,0.09826676
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_416.jpg,10,0.27862006,0.3191561,0.027834702
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_040.jpg,2,0.2660243,0.29024166,0.024217367
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_428.jpg,7,0.29252857,0.38375428,0.05057465
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_343.jpg,5,0.28561345,0.3314986,0.03500523
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_104.jpg,5,0.27064246,0.31986988,0.029888142
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_526.jpg,5,0.26550186,0.33951554,0.03825012
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_034.jpg,2,0.3249206,0.39781666,0.07289608
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_143 - Copy.jpg,4,0.24896006,0.2678431,0.014628697
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_574.jpg,8,0.2880363,0.373541,0.048536964
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_012 - Copy.jpg,4,0.2740494,0.33215737,0.036394574
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_660.jpg,4,0.351377,0.42313367,0.045931913
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_400.jpg,8,0.27222246,0.32142538,0.029278064
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_215.jpg,7,0.27541298,0.33417565,0.03908688
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_176.jpg,2,0.2846566,0.3227614,0.03810478
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_352.jpg,7,0.2738841,0.299776,0.014690459
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_219.jpg,3,0.2785649,0.29691315,0.015649691
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_233.jpg,6,0.32681474,0.5103714,0.08388182
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_748.jpg,6,0.2548268,0.2860611,0.017903589
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_406.jpg,11,0.27074578,0.32163703,0.028432025
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_136.jpg,7,0.27658486,0.3145964,0.024350751
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_427.jpg,4,0.2902604,0.31380343,0.031180074
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_621.jpg,10,0.29198998,0.4458108,0.064191416
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_603.jpg,10,0.25927484,0.3024007,0.02326681
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_589.jpg,6,0.29971275,0.3808108,0.048153378
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_054.jpg,3,0.3152382,0.3861776,0.063115574
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_550.jpg,7,0.30121988,0.39080545,0.061863277
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_564.jpg,4,0.26482886,0.28587484,0.012627208
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_011.jpg,4,0.24694332,0.253892,0.006748967
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_478.jpg,6,0.26680624,0.28277993,0.016391462
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_118 - Copy.jpg,8,0.2772312,0.32028437,0.027800174
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_067 - Copy.jpg,6,0.29206428,0.32704493,0.020885339
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_716.jpg,6,0.28933433,0.3574258,0.03480253
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_061.jpg,7,0.3220582,0.42332035,0.061672512
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_543.jpg,4,0.28646505,0.3641197,0.050317768
[Malignant] Pro-B,/content/SplitBloodSmearSamples/train/[Malignant] Pro-B/Snap_257.jpg,8,0.27328575,0.29756886,0.021503685
